Date,Open,High,Low,Close,Volume,Change,Symbol
2021-01-04,36150,36150,35250,35400,6018,-0.011173184357541888,00279K
2021-01-05,35300,35900,35300,35850,3889,0.012711864406779627,00279K
2021-01-06,35850,36350,35800,36300,8850,0.012552301255230214,00279K
2021-01-07,36250,36600,35900,36300,10061,0.0,00279K
2021-01-08,36350,36900,36350,36800,13135,0.01377410468319562,00279K
2021-01-11,37000,37000,35650,36850,16613,0.0013586956521738358,00279K
2021-01-12,36850,37800,36300,37550,25891,0.01899592944369055,00279K
2021-01-13,37800,38450,37350,38400,21796,0.022636484687083902,00279K
2021-01-14,38400,38850,38200,38800,17065,0.01041666666666674,00279K
2021-01-15,38950,40700,38950,40000,32360,0.030927835051546282,00279K
2021-01-18,39900,39900,38400,39250,19859,-0.018750000000000044,00279K
2021-01-19,39250,39950,39250,39600,23603,0.008917197452229297,00279K
2021-01-20,40000,40850,39550,39800,29269,0.005050505050504972,00279K
2021-01-21,40000,40300,39850,40200,14838,0.01005025125628145,00279K
2021-01-22,40250,41700,39650,41350,46996,0.028606965174129417,00279K
2021-01-25,41850,42700,41300,42550,19411,0.0290205562273278,00279K
2021-01-26,42150,42500,40950,41100,11040,-0.034077555816686256,00279K
2021-01-27,41000,41850,40850,41150,9309,0.0012165450121655041,00279K
2021-01-28,40550,41200,40000,40950,17302,-0.004860267314702349,00279K
2021-01-29,41000,41350,38500,41300,40995,0.008547008547008517,00279K
2021-02-01,40000,41050,39700,40500,9434,-0.01937046004842613,00279K
2021-02-02,40650,41000,39600,40100,20049,-0.00987654320987652,00279K
2021-02-03,40150,40700,39600,40250,4218,0.0037406483790523026,00279K
2021-02-04,40000,40900,39500,40700,11081,0.011180124223602483,00279K
2021-02-05,40700,41150,40500,40700,19021,0.0,00279K
2021-02-08,41050,41200,40550,41000,5124,0.0073710073710073765,00279K
2021-02-09,41000,41250,40300,41000,10527,0.0,00279K
2021-02-10,41250,41250,40700,41050,4989,0.0012195121951219523,00279K
2021-02-15,41150,42000,40900,41800,14050,0.018270401948842885,00279K
2021-02-16,41800,41800,41350,41600,3178,-0.004784688995215336,00279K
2021-02-17,41550,41550,40850,41000,5945,-0.014423076923076872,00279K
2021-02-18,41100,41850,40900,41700,14330,0.017073170731707332,00279K
2021-02-19,41150,41600,40000,41500,6340,-0.004796163069544335,00279K
2021-02-22,41500,41750,41000,41500,3751,0.0,00279K
2021-02-23,41050,42500,40900,42400,17392,0.02168674698795181,00279K
2021-02-24,42500,42500,40850,42350,20160,-0.001179245283018826,00279K
2021-02-25,42350,42350,41750,41750,13688,-0.01416765053128688,00279K
2021-02-26,41150,41600,40500,40950,11868,-0.019161676646706538,00279K
2021-03-02,41350,41350,40400,40400,11310,-0.013431013431013383,00279K
2021-03-03,40450,40750,40000,40750,11384,0.00866336633663356,00279K
2021-03-04,40650,41400,40600,40850,10858,0.0024539877300613355,00279K
2021-03-05,40800,41550,40350,41350,5320,0.012239902080783294,00279K
2021-03-08,41650,41650,40600,40650,5166,-0.016928657799274438,00279K
2021-03-09,40300,41050,40000,40750,8038,0.002460024600245969,00279K
2021-03-10,41150,41150,40250,40300,3310,-0.011042944785276121,00279K
2021-03-11,40300,40300,39600,39900,10638,-0.00992555831265507,00279K
2021-03-12,40100,40300,39800,40200,696,0.007518796992481258,00279K
2021-03-15,40600,40600,39850,40250,1198,0.0012437810945273853,00279K
2021-03-16,40450,41000,40450,40900,3709,0.016149068322981464,00279K
2021-03-17,40900,41000,40700,41000,6995,0.0024449877750611915,00279K
2021-03-18,41000,41550,39000,40650,6300,-0.008536585365853666,00279K
2021-03-19,40200,40550,39850,40450,6609,-0.004920049200492049,00279K
2021-03-22,40100,41000,40100,41000,4882,0.013597033374536549,00279K
2021-03-23,41200,41200,40550,40950,6450,-0.0012195121951219523,00279K
2021-03-24,40900,40900,40250,40600,1795,-0.008547008547008517,00279K
2021-03-25,40300,41150,40300,41150,5000,0.013546798029556717,00279K
2021-03-26,41150,41750,40850,41400,6932,0.0060753341433779084,00279K
2021-03-29,41800,41900,41200,41750,7239,0.008454106280193274,00279K
2021-03-30,41800,42550,41600,42550,9104,0.01916167664670665,00279K
2021-03-31,42700,42700,40450,40500,19503,-0.04817861339600471,00279K
2021-04-01,40900,42000,40900,41800,6234,0.032098765432098775,00279K
2021-04-02,41800,42000,40400,41800,4850,0.0,00279K
2021-04-05,42100,42100,41200,41950,1967,0.0035885167464115852,00279K
2021-04-06,42100,42150,41800,42000,2781,0.0011918951132301459,00279K
2021-04-07,42050,42050,41700,41900,3684,-0.0023809523809523725,00279K
2021-04-08,42050,42200,41700,42200,4619,0.007159904534606243,00279K
2021-04-09,42200,42850,42000,42400,8584,0.004739336492890933,00279K
2021-04-12,42600,42600,42000,42350,4926,-0.001179245283018826,00279K
2021-04-13,42500,43150,42200,43000,15037,0.015348288075560879,00279K
2021-04-14,43000,43450,43000,43250,4785,0.005813953488372103,00279K
2021-04-15,43250,43350,42900,43350,4961,0.0023121387283238093,00279K
2021-04-16,43350,43650,42900,43450,4778,0.0023068050749712743,00279K
2021-04-19,43600,43600,42750,43400,6276,-0.0011507479861909697,00279K
2021-04-20,43200,43750,43200,43700,10576,0.00691244239631339,00279K
2021-04-21,43700,43700,42600,42900,7254,-0.01830663615560646,00279K
2021-04-22,42950,43050,42150,42350,6522,-0.012820512820512775,00279K
2021-04-23,42350,42500,40500,42500,2881,0.0035419126328217754,00279K
2021-04-26,42500,42700,42000,42300,3469,-0.004705882352941226,00279K
2021-04-27,42300,42300,41550,42050,5786,-0.005910165484633523,00279K
2021-04-28,42600,44850,42600,44800,62947,0.06539833531510109,00279K
2021-04-29,44750,45950,43900,45700,31029,0.02008928571428581,00279K
2021-04-30,45700,46300,44500,45000,43535,-0.015317286652078765,00279K
2021-05-03,45450,46000,44300,46000,13352,0.022222222222222143,00279K
2021-05-04,46000,46000,44750,45500,13014,-0.010869565217391353,00279K
2021-05-06,45500,46300,45250,46000,13279,0.01098901098901095,00279K
2021-05-07,46350,46700,46000,46500,10216,0.010869565217391353,00279K
2021-05-10,47000,47700,46800,47400,19114,0.019354838709677358,00279K
2021-05-11,47000,48400,47000,48050,13127,0.01371308016877637,00279K
2021-05-12,48050,48400,47000,48100,14886,0.0010405827263266776,00279K
2021-05-13,47000,50000,46950,50000,14351,0.03950103950103956,00279K
2021-05-14,49950,49950,48600,49750,15762,-0.0050000000000000044,00279K
2021-05-17,49800,49800,49200,49700,12817,-0.0010050251256281673,00279K
2021-05-18,49650,50000,49600,49600,7669,-0.002012072434607659,00279K
2021-05-20,49600,50000,49450,50000,11101,0.008064516129032251,00279K
2021-05-21,50000,50000,48600,49400,19609,-0.01200000000000001,00279K
2021-05-24,49000,49450,48700,49450,9325,0.0010121457489877805,00279K
2021-05-25,49400,49800,48750,49550,8454,0.002022244691607611,00279K
2021-05-26,49400,50200,49400,49800,8261,0.005045408678102881,00279K
2021-05-27,50200,51000,49500,49750,15039,-0.0010040160642570406,00279K
2021-05-28,50100,50500,49850,49850,11763,0.0020100502512563345,00279K
2021-05-31,49900,51300,49900,51000,12651,0.02306920762286868,00279K
2021-06-01,51500,51600,50900,51300,15973,0.00588235294117645,00279K
2021-06-02,51700,52200,51000,52100,5386,0.015594541910331383,00279K
