Date,Open,High,Low,Close,Volume,Change,Symbol
2021-01-04,22250,22250,20650,20650,1674,-0.011961722488038284,004545
2021-01-05,20650,20650,20450,20550,1904,-0.004842615012106588,004545
2021-01-06,20600,20950,20600,20900,209,0.017031630170316392,004545
2021-01-07,20900,20950,20650,20750,2347,-0.0071770334928229484,004545
2021-01-08,20500,20500,20050,20100,5569,-0.031325301204819245,004545
2021-01-11,20150,20150,19350,19350,2287,-0.03731343283582089,004545
2021-01-12,19200,19550,19200,19550,1763,0.010335917312661591,004545
2021-01-13,19550,19550,19050,19250,1778,-0.01534526854219953,004545
2021-01-14,19250,19250,18900,18950,1549,-0.01558441558441559,004545
2021-01-15,19850,19850,18950,19200,1557,0.013192612137203241,004545
2021-01-18,20300,20300,19100,19400,1374,0.01041666666666674,004545
2021-01-19,19000,19000,18800,19000,3057,-0.020618556701030966,004545
2021-01-20,19750,19750,19000,19100,1966,0.0052631578947368585,004545
2021-01-21,19950,19950,19150,19300,1386,0.010471204188481575,004545
2021-01-22,19350,19350,19300,19300,1313,0.0,004545
2021-01-25,19300,19350,18900,19100,3623,-0.010362694300518172,004545
2021-01-26,19200,19200,18850,18900,4629,-0.010471204188481686,004545
2021-01-27,18900,19000,18800,18800,3732,-0.005291005291005346,004545
2021-01-28,18400,18900,18400,18900,490,0.005319148936170137,004545
2021-01-29,18800,18800,18350,18350,2756,-0.02910052910052907,004545
2021-02-01,17800,18350,17800,18350,2486,0.0,004545
2021-02-02,18000,18200,18000,18100,3832,-0.013623978201634857,004545
2021-02-03,18150,18150,17950,18100,1351,0.0,004545
2021-02-04,17950,18100,17750,18100,2929,0.0,004545
2021-02-05,18100,18300,17900,18000,1580,-0.0055248618784530246,004545
2021-02-08,18000,18200,17950,18000,1268,0.0,004545
2021-02-09,18300,18300,18000,18050,788,0.002777777777777768,004545
2021-02-10,18500,18500,17900,18100,2537,0.0027700831024930483,004545
2021-02-15,18100,18150,18000,18100,226,0.0,004545
2021-02-16,18100,18650,18100,18500,2110,0.022099447513812098,004545
2021-02-17,18850,18850,18300,18750,2221,0.013513513513513598,004545
2021-02-18,18750,18750,18400,18450,1851,-0.016000000000000014,004545
2021-02-19,18450,18500,18350,18500,777,0.0027100271002709064,004545
2021-02-22,18700,18700,18450,18500,216,0.0,004545
2021-02-23,18650,18650,18200,18250,1917,-0.013513513513513487,004545
2021-02-24,18400,18400,17700,17700,3608,-0.03013698630136985,004545
2021-02-25,18100,18100,17700,18050,852,0.019774011299435124,004545
2021-02-26,17750,17750,17700,17750,790,-0.0166204986149584,004545
2021-03-02,18100,18100,17700,17750,1157,0.0,004545
2021-03-03,17800,17850,17750,17850,61,0.005633802816901401,004545
2021-03-04,17650,18150,17650,17900,1583,0.0028011204481792618,004545
2021-03-05,17850,17850,17350,17350,3259,-0.030726256983240274,004545
2021-03-08,17350,17350,16850,17350,5110,0.0,004545
2021-03-09,17050,17350,17050,17350,302,0.0,004545
2021-03-10,17150,17150,17000,17000,905,-0.02017291066282423,004545
2021-03-11,16800,17400,16700,17400,938,0.0235294117647058,004545
2021-03-12,17750,17750,17250,17400,1997,0.0,004545
2021-03-15,17500,18450,17200,18250,7085,0.04885057471264376,004545
2021-03-16,18500,18500,18200,18200,2818,-0.002739726027397249,004545
2021-03-17,18000,18200,17900,18100,1298,-0.005494505494505475,004545
2021-03-18,18100,18100,18000,18000,1646,-0.0055248618784530246,004545
2021-03-19,18400,18400,18000,18050,325,0.002777777777777768,004545
2021-03-22,18200,18200,17850,17900,636,-0.008310249307479256,004545
2021-03-23,18450,18450,17750,17750,752,-0.008379888268156388,004545
2021-03-24,17700,18000,17550,17800,1676,0.0028169014084507005,004545
2021-03-25,19500,23100,19500,23100,36201,0.297752808988764,004545
2021-03-26,29000,30000,29000,30000,115167,0.2987012987012987,004545
2021-03-29,32800,32800,29000,31500,133292,0.050000000000000044,004545
2021-03-30,35000,40950,35000,40950,59805,0.30000000000000004,004545
2021-03-31,28700,42350,28700,39900,157764,-0.02564102564102566,004545
2021-04-01,45000,50700,42750,45000,108221,0.1278195488721805,004545
2021-04-02,44000,46250,41900,42500,72585,-0.05555555555555558,004545
2021-04-05,40000,40800,36500,38500,60056,-0.09411764705882353,004545
2021-04-06,39400,41000,36000,41000,49574,0.06493506493506485,004545
2021-04-07,38000,39000,37000,37000,50858,-0.09756097560975607,004545
2021-04-08,37200,37200,34000,34850,39778,-0.05810810810810807,004545
2021-04-09,33150,38050,33150,36400,52605,0.0444763271162123,004545
2021-04-12,35300,36000,34200,34900,22285,-0.04120879120879117,004545
2021-04-13,38600,38600,34900,36500,37268,0.04584527220630363,004545
2021-04-14,35600,35600,34100,35000,20300,-0.04109589041095896,004545
2021-04-15,34000,34000,33000,33600,18059,-0.040000000000000036,004545
2021-04-16,34500,37900,34000,37900,32182,0.12797619047619047,004545
2021-04-19,37000,38700,36250,36500,28273,-0.03693931398416883,004545
2021-04-20,37100,38150,36000,38150,37626,0.045205479452054886,004545
2021-04-21,38350,41400,38250,41400,44085,0.08519003931847968,004545
2021-04-22,50000,50000,40000,40000,110245,-0.033816425120772986,004545
2021-04-23,37800,39200,37500,37600,33884,-0.06000000000000005,004545
2021-04-26,37250,37250,35450,35650,18713,-0.051861702127659615,004545
2021-04-27,35700,35700,33050,33050,17244,-0.0729312762973352,004545
2021-04-28,34800,36400,34000,36000,23644,0.08925869894099847,004545
2021-04-29,35500,36400,34500,34600,16714,-0.03888888888888886,004545
2021-04-30,35200,35200,33300,35150,19996,0.01589595375722541,004545
2021-05-03,37450,44950,36250,44950,68016,0.2788051209103841,004545
2021-05-04,44000,44000,38200,39200,52811,-0.12791991101223577,004545
2021-05-06,38450,41800,38250,39200,32628,0.0,004545
2021-05-07,40000,41500,38350,38800,44104,-0.010204081632653073,004545
2021-05-10,45000,50400,45000,50400,71072,0.2989690721649485,004545
2021-05-11,50500,50500,41800,43000,92788,-0.14682539682539686,004545
2021-05-12,42450,42450,40000,41700,26026,-0.03023255813953485,004545
2021-05-13,39250,42300,39250,40400,18051,-0.031175059952038398,004545
2021-05-14,40100,42900,40100,42900,28078,0.061881188118811936,004545
2021-05-17,42900,42900,40300,40900,16739,-0.046620046620046596,004545
2021-05-18,40300,40300,36300,39000,23908,-0.04645476772616142,004545
2021-05-20,39200,40000,39200,39800,11697,0.02051282051282044,004545
2021-05-21,38900,38900,38100,38250,12158,-0.03894472361809043,004545
2021-05-24,38250,38250,35650,36600,9700,-0.04313725490196074,004545
2021-05-25,36900,37900,36000,36550,4729,-0.001366120218579181,004545
2021-05-26,36350,36900,36250,36900,3984,0.009575923392612928,004545
