Date,Open,High,Low,Close,Volume,Change,Symbol
2021-06-02,9225,9225,9225,9225,0,,580019
2021-06-03,9490,9490,9490,9490,1,0.02872628726287263,580019
2021-06-04,9890,9890,9890,9890,0,0.04214963119072701,580019
2021-06-07,9595,9740,9335,9740,9652,-0.015166835187057637,580019
2021-06-08,10180,10180,10180,10180,0,0.045174537987679564,580019
2021-06-09,10135,10220,10125,10220,3,0.003929273084479323,580019
2021-06-10,10135,10135,10135,10135,0,-0.008317025440313097,580019
2021-06-11,10030,10030,9915,9915,44,-0.021706956092747864,580019
2021-06-14,10060,10060,10060,10060,0,0.014624306606152215,580019
2021-06-15,10210,10210,10210,10210,0,0.01491053677932408,580019
2021-06-16,10365,10365,10350,10350,503,0.013712047012732542,580019
2021-06-17,10500,10500,10500,10500,502,0.01449275362318847,580019
2021-06-18,10165,10205,10165,10205,2,-0.028095238095238062,580019
2021-06-21,10215,10370,10215,10225,1762,0.0019598236158746563,580019
2021-06-22,10615,10615,10615,10615,0,0.038141809290953566,580019
2021-06-23,10455,10455,10280,10280,1202,-0.031559114460668836,580019
2021-06-24,10020,10020,10020,10020,1200,-0.02529182879377434,580019
2021-06-25,9620,9620,9525,9540,300,-0.04790419161676651,580019
2021-06-28,9500,9500,9500,9500,100,-0.004192872117400381,580019
2021-06-29,9440,9675,9440,9675,600,0.018421052631578894,580019
2021-06-30,9600,9605,9600,9605,222,-0.007235142118863003,580019
2021-07-01,9720,9720,9720,9720,0,0.011972930765226542,580019
2021-07-02,9875,10350,9875,10350,112,0.06481481481481488,580019
2021-07-05,10350,10920,10350,10920,448,0.05507246376811592,580019
2021-07-06,11105,11105,11105,11105,0,0.01694139194139188,580019
2021-07-07,11380,11380,11380,11380,0,0.02476361999099508,580019
2021-07-08,12035,12035,12035,12035,0,0.05755711775043926,580019
2021-07-09,12200,12360,12200,12360,2,0.02700457000415457,580019
2021-07-12,11440,11600,11400,11600,530,-0.06148867313915862,580019
2021-07-13,11435,11435,10865,11105,8278,-0.04267241379310349,580019
2021-07-14,11120,11150,11010,11075,473,-0.0027014858171994227,580019
2021-07-15,10990,10990,10935,10935,651,-0.012641083521444663,580019
2021-07-16,11110,11160,10960,10980,1478,0.004115226337448652,580019
2021-07-19,11275,11660,11275,11660,130,0.06193078324225865,580019
2021-07-20,11905,12185,11900,12185,115,0.045025728987993174,580019
2021-07-21,11910,12085,11865,12085,602,-0.008206811653672541,580019
2021-07-22,11720,11750,11585,11675,2004,-0.033926354985519214,580019
2021-07-23,11960,11960,11960,11960,2,0.02441113490364022,580019
2021-07-26,12930,14010,12930,13685,2822,0.14423076923076916,580019
2021-07-27,14285,15470,13835,15470,7668,0.13043478260869557,580019
2021-07-28,15745,16325,14805,15115,26089,-0.022947640594699448,580019
2021-07-29,13655,13655,12575,12890,36636,-0.1472047634799868,580019
2021-07-30,12915,13810,12910,13575,104733,0.053141970519782866,580019
2021-08-02,13350,13665,13085,13235,57930,-0.025046040515653734,580019
2021-08-03,13035,14115,12980,13475,73101,0.01813373630525117,580019
2021-08-04,13610,13760,12460,12840,114847,-0.04712430426716141,580019
2021-08-05,12845,13385,12690,13385,70535,0.04244548286604366,580019
2021-08-06,13195,13540,13180,13295,73930,-0.006723944714232322,580019
2021-08-09,13590,13935,13235,13465,60605,0.012786761940579261,580019
2021-08-10,13265,13520,13030,13030,44428,-0.03230597846268102,580019
2021-08-11,13190,13625,12770,13050,75413,0.0015349194167306734,580019
2021-08-12,13075,13495,13055,13445,133460,0.030268199233716375,580019
2021-08-13,13730,14250,13690,14235,524134,0.05875790256600966,580019
2021-08-17,15110,15995,15025,15935,367466,0.11942395504039349,580019
2021-08-18,15105,15910,15105,15615,384183,-0.020081581424537198,580019
2021-08-19,15940,16500,15625,16500,183507,0.0566762728146013,580019
2021-08-20,16630,18240,16350,17450,635558,0.05757575757575761,580019
2021-08-23,17255,17255,15925,16540,58332,-0.05214899713467047,580019
2021-08-24,16035,16105,14625,14855,210292,-0.10187424425634828,580019
2021-08-25,13815,14385,13380,14320,132607,-0.0360148098283406,580019
2021-08-26,14330,15105,14150,15000,130295,0.04748603351955305,580019
2021-08-27,14840,14915,14185,14780,133764,-0.014666666666666717,580019
2021-08-30,14655,14940,14270,14595,70745,-0.012516914749661656,580019
2021-08-31,14355,14805,13645,13730,114015,-0.0592668722165125,580019
2021-09-01,13385,13435,12715,12920,119224,-0.05899490167516386,580019
2021-09-02,12565,12810,12165,12750,268670,-0.013157894736842146,580019
2021-09-03,12690,12990,12645,12945,65279,0.015294117647058902,580019
2021-09-06,12890,13045,12630,12735,79126,-0.016222479721900385,580019
2021-09-07,12605,12665,12040,12155,120937,-0.0455437769925402,580019
2021-09-08,12040,12600,12040,12455,58603,0.0246812011517894,580019
2021-09-09,12850,13400,12815,13345,58649,0.07145724608590931,580019
2021-09-10,13205,13385,12755,12840,76144,-0.03784188834769575,580019
2021-09-13,12700,13710,12700,13530,39122,0.053738317757009435,580019
2021-09-14,13400,13685,13195,13680,32832,0.011086474501108556,580019
2021-09-15,14150,14565,14030,14515,32369,0.06103801169590639,580019
2021-09-16,14535,15190,14335,15190,55760,0.04650361694798488,580019
2021-09-17,14630,14960,13755,13935,108054,-0.08262014483212643,580019
2021-09-23,14515,14730,13845,14625,35041,0.049515608180839665,580019
2021-09-24,14505,14815,14310,14730,10204,0.007179487179487243,580019
2021-09-27,15380,15495,14700,15205,64275,0.03224711473183972,580019
2021-09-28,15250,15290,14520,14785,16106,-0.027622492601118043,580019
2021-09-29,15335,15825,15100,15150,34913,0.024687182955698272,580019
2021-09-30,15570,15810,15290,15385,15394,0.0155115511551156,580019
2021-10-01,15445,15740,15445,15725,12865,0.022099447513812098,580019
2021-10-05,16600,16890,16150,16310,58230,0.037201907790143096,580019
2021-10-06,15740,16695,15740,16590,199030,0.01716738197424883,580019
2021-10-07,16260,16375,15205,15270,80282,-0.07956600361663657,580019
2021-10-08,14355,15255,14330,15020,78308,-0.016371971185330736,580019
2021-10-12,14445,14850,14360,14850,71638,-0.011318242343541951,580019
2021-10-13,14905,14905,14815,14830,1014,-0.0013468013468013185,580019
2021-10-14,14695,14695,14430,14430,913,-0.02697235333782877,580019
2021-10-15,14355,14575,14185,14270,80651,-0.011088011088011052,580019
2021-10-18,14115,14640,14105,14640,118159,0.02592852137351076,580019
2021-10-19,13820,13980,13285,13285,58216,-0.0925546448087432,580019
2021-10-20,12775,12890,12225,12355,151919,-0.0700037636432066,580019
2021-10-21,12350,12945,12315,12800,67266,0.036017806556050136,580019
2021-10-22,12540,12655,12055,12190,193605,-0.047656249999999956,580019
2021-10-25,12305,12410,11965,12030,38527,-0.01312551271534046,580019
2021-10-26,12060,12530,11925,12530,99778,0.04156275976724855,580019
2021-10-27,12875,13370,12865,13350,38682,0.06544293695131675,580019
2021-10-28,12945,13220,12855,13180,17334,-0.012734082397003799,580019
2021-10-29,13220,13525,13185,13415,22148,0.01783004552352052,580019
2021-11-01,13760,14150,12815,13950,34567,0.039880730525531094,580019
2021-11-02,13265,13660,12885,13660,57850,-0.02078853046594986,580019
2021-11-03,13950,14375,13720,14240,159845,0.04245973645680823,580019
2021-11-04,13840,13870,13540,13780,95644,-0.032303370786516905,580019
2021-11-05,13965,14615,13735,13895,116661,0.00834542815674899,580019
2021-11-08,14430,14570,14275,14425,24090,0.03814321698452683,580019
2021-11-09,14030,14405,14005,14220,64433,-0.014211438474870053,580019
2021-11-10,14330,14515,14000,14185,7719,-0.0024613220815752346,580019
2021-11-11,13990,13990,13285,13285,40912,-0.0634473034896017,580019
2021-11-12,12620,12890,12530,12810,28440,-0.03575461046292816,580019
2021-11-15,12560,12660,12425,12515,25463,-0.023028883684621415,580019
2021-11-16,12670,12690,12105,12205,66184,-0.024770275669196984,580019
2021-11-17,12310,12605,12310,12380,26169,0.014338385907415097,580019
2021-11-18,12800,13060,12790,13055,15132,0.05452342487883688,580019
2021-11-19,13435,13575,13210,13280,9991,0.017234775947912784,580019
2021-11-22,13465,13465,13205,13410,6518,0.009789156626506035,580019
2021-11-23,13845,13880,13710,13795,1072,0.028709917971663,580019
2021-11-24,13890,13910,13600,13600,9069,-0.01413555636100039,580019
2021-11-25,13970,13970,13625,13625,4944,0.0018382352941177516,580019
2021-11-26,13575,14385,13575,14315,11965,0.050642201834862455,580019
2021-11-29,14810,14995,14170,14785,9348,0.032832692979392286,580019
2021-11-30,14865,15490,14585,15290,15860,0.03415623943185664,580019
2021-12-01,15075,15310,14440,14620,28779,-0.04381948986265538,580019
2021-12-02,15100,15150,14790,14960,53544,0.023255813953488413,580019
2021-12-03,15495,15805,15220,15375,14671,0.02774064171123003,580019
2021-12-06,16205,16495,15955,16480,3403,0.07186991869918691,580019
2021-12-07,15625,15910,15385,15450,13189,-0.0625,580019
2021-12-08,14965,14980,14670,14840,21445,-0.039482200647249166,580019
2021-12-09,14725,14735,14150,14260,15293,-0.03908355795148244,580019
2021-12-10,14500,14705,14215,14705,4494,0.031206171107994285,580019
2021-12-13,14700,14700,14035,14475,36792,-0.01564093845630743,580019
2021-12-14,14930,15410,14895,15340,12341,0.059758203799654686,580019
2021-12-15,15430,15800,15285,15800,15576,0.02998696219035213,580019
2021-12-16,15590,16400,15535,15975,36158,0.011075949367088667,580019
2021-12-17,16045,16510,16040,16425,13877,0.028169014084507005,580019
2021-12-20,16270,17585,16270,17585,1831,0.0706240487062404,580019
2021-12-21,17685,17875,17170,17260,18893,-0.018481660506113218,580019
2021-12-22,16360,16720,16160,16675,20290,-0.033893395133256066,580019
2021-12-23,16080,16980,16080,16700,18854,0.0014992503748125774,580019
2021-12-24,16250,16930,16250,16930,6941,0.01377245508982039,580019
2021-12-27,16850,16850,16620,16620,185,-0.018310691080921426,580019
2021-12-28,16630,17320,16525,17045,13436,0.025571600481347767,580019
2021-12-29,17440,17735,17210,17735,4193,0.04048107949545332,580019
2021-12-30,17365,18000,17260,17950,3112,0.012122920778122381,580019
2022-01-03,16160,17950,16045,16630,52148,-0.07353760445682456,580019
2022-01-04,16450,17160,16450,16970,21638,0.020444978953698234,580019
2022-01-05,17605,18425,17595,18340,12586,0.08073070123747783,580019
2022-01-06,18195,19155,18030,18855,16353,0.028080697928026144,580019
2022-01-07,17780,18145,17565,17565,8494,-0.06841686555290372,580019
2022-01-10,17535,17565,16625,16810,25037,-0.042983205237688615,580019
2022-01-11,16935,16990,16370,16675,23607,-0.008030933967876241,580019
2022-01-12,15750,15910,15185,15240,19090,-0.08605697151424285,580019
2022-01-13,14665,15660,14665,15610,23923,0.024278215223097144,580019
2022-01-14,16000,16395,15795,15845,15012,0.015054452274183117,580019
2022-01-17,15840,16090,15630,15935,5914,0.005680025244556575,580019
2022-01-18,15750,15900,15200,15740,32521,-0.012237213680577397,580019
2022-01-19,15870,16440,15695,16420,6675,0.043202033036848775,580019
2022-01-20,15905,16190,14955,14955,50645,-0.0892204628501827,580019
2022-01-21,14905,15290,14770,15170,23551,0.01437646272149773,580019
2022-01-24,15530,15815,15530,15705,8915,0.035266974291364495,580019
2022-01-25,16630,16630,16065,16580,15902,0.05571474052849412,580019
2022-01-26,16415,16720,16035,16495,5393,-0.0051266586248491786,580019
2022-01-27,16690,17985,16690,17915,28253,0.08608669293725368,580019
2022-01-28,17895,18705,17785,18120,7625,0.01144292492324861,580019
