Date,Open,High,Low,Close,Volume,Change,Symbol
2021-01-04,27250,27250,26550,26750,35872,-0.01834862385321101,36328K
2021-01-05,26600,27000,26150,26200,31473,-0.020560747663551426,36328K
2021-01-06,26500,26500,25450,25700,37033,-0.01908396946564883,36328K
2021-01-07,25700,26350,25550,25800,30838,0.0038910505836575737,36328K
2021-01-08,25800,26000,25200,25800,33369,0.0,36328K
2021-01-11,25850,26250,24850,25300,57434,-0.019379844961240345,36328K
2021-01-12,25350,25550,24900,25300,20208,0.0,36328K
2021-01-13,25500,25600,25000,25350,18510,0.0019762845849802257,36328K
2021-01-14,25400,25700,25300,25500,18225,0.00591715976331364,36328K
2021-01-15,25700,26200,25400,25850,24403,0.013725490196078383,36328K
2021-01-18,25850,25900,25200,25400,18946,-0.01740812379110257,36328K
2021-01-19,25400,25900,25250,25600,15898,0.007874015748031482,36328K
2021-01-20,25500,25600,25100,25300,26877,-0.01171875,36328K
2021-01-21,25250,25550,25100,25300,23790,0.0,36328K
2021-01-22,25400,25400,25000,25100,21489,-0.007905138339920903,36328K
2021-01-25,25100,25350,24900,25000,20526,-0.003984063745019917,36328K
2021-01-26,25050,25250,24800,24900,21110,-0.0040000000000000036,36328K
2021-01-27,24750,24950,24400,24450,22573,-0.01807228915662651,36328K
2021-01-28,24450,24450,23600,23800,30830,-0.026584867075664653,36328K
2021-01-29,23850,23950,22400,22500,28508,-0.054621848739495826,36328K
2021-02-01,22400,23000,22150,22650,16997,0.006666666666666599,36328K
2021-02-02,23050,26300,22800,24900,99295,0.09933774834437092,36328K
2021-02-03,24900,25750,24000,25700,54303,0.032128514056224855,36328K
2021-02-04,25600,25900,25100,25500,33904,-0.0077821011673151474,36328K
2021-02-05,25550,25750,24600,24950,21817,-0.021568627450980427,36328K
2021-02-08,24950,25200,24350,24650,10795,-0.012024048096192397,36328K
2021-02-09,24450,25250,24350,24800,8575,0.006085192697768749,36328K
2021-02-10,24550,24950,24250,24750,6814,-0.0020161290322581182,36328K
2021-02-15,24850,24850,24150,24400,8648,-0.014141414141414121,36328K
2021-02-16,24400,24500,24000,24200,15097,-0.008196721311475419,36328K
2021-02-17,24000,24200,23550,24150,8870,-0.0020661157024793875,36328K
2021-02-18,23800,24200,23700,23750,11998,-0.0165631469979296,36328K
2021-02-19,23700,24000,23450,23600,11833,-0.0063157894736841635,36328K
2021-02-22,23600,23950,23150,23200,12459,-0.016949152542372836,36328K
2021-02-23,23300,23350,22800,23000,13917,-0.008620689655172376,36328K
2021-02-24,23050,23050,22150,22150,22259,-0.036956521739130443,36328K
2021-02-25,22350,22750,22150,22600,10633,0.020316027088036037,36328K
2021-02-26,22250,22450,21800,22150,15577,-0.019911504424778736,36328K
2021-03-02,22150,22350,21650,21900,10614,-0.011286681715575675,36328K
2021-03-03,21800,22200,21700,22000,6293,0.004566210045662045,36328K
2021-03-04,21900,22300,21650,22300,10073,0.013636363636363669,36328K
2021-03-05,22000,22200,21750,22000,8338,-0.013452914798206317,36328K
2021-03-08,22000,22200,21600,21600,12063,-0.018181818181818188,36328K
2021-03-09,21550,21550,20800,21250,15468,-0.01620370370370372,36328K
2021-03-10,21200,21400,20850,21100,13808,-0.007058823529411784,36328K
2021-03-11,21100,21500,21000,21400,10236,0.014218009478673022,36328K
2021-03-12,21250,21750,21250,21650,7803,0.011682242990654235,36328K
2021-03-15,21650,22400,21400,22000,16190,0.01616628175519641,36328K
2021-03-16,22000,22350,21850,22200,4947,0.009090909090909038,36328K
2021-03-17,22200,22200,21600,21900,9487,-0.013513513513513487,36328K
2021-03-18,22000,22050,21750,21850,6305,-0.0022831050228310223,36328K
2021-03-19,21650,22200,21650,21850,7645,0.0,36328K
2021-03-22,22150,22150,21800,22000,5173,0.006864988558352492,36328K
2021-03-23,22000,22150,21200,21600,12034,-0.018181818181818188,36328K
2021-03-24,21600,21650,21300,21500,8559,-0.00462962962962965,36328K
2021-03-25,21500,21500,21200,21250,12734,-0.011627906976744207,36328K
2021-03-26,21700,21700,21250,21300,6458,0.0023529411764706687,36328K
2021-03-29,21450,21450,21150,21250,9000,-0.0023474178403756207,36328K
2021-03-30,21250,22300,21200,22100,20749,0.040000000000000036,36328K
2021-03-31,21950,22900,21850,22700,22570,0.02714932126696823,36328K
2021-04-01,22900,22900,21900,21900,15390,-0.03524229074889873,36328K
2021-04-02,22000,22600,21800,22350,16546,0.020547945205479534,36328K
2021-04-05,22500,22500,21800,22300,13917,-0.0022371364653244186,36328K
2021-04-06,22300,22300,21850,22250,8541,-0.0022421524663677195,36328K
2021-04-07,22250,23500,22000,23100,34541,0.038202247191011285,36328K
2021-04-08,24000,24700,23450,24000,67678,0.03896103896103886,36328K
2021-04-09,24100,24200,23150,23900,22942,-0.004166666666666652,36328K
2021-04-12,23800,25200,23750,24800,42460,0.03765690376569042,36328K
2021-04-13,24750,25250,24400,24700,26251,-0.0040322580645161255,36328K
2021-04-14,24950,25550,24500,25500,35290,0.03238866396761142,36328K
2021-04-15,25500,25700,25050,25400,19598,-0.0039215686274509665,36328K
2021-04-16,25350,25700,24950,25400,22026,0.0,36328K
2021-04-19,25500,25750,25300,25650,34118,0.009842519685039353,36328K
2021-04-20,25600,26050,25300,25700,30420,0.0019493177387914784,36328K
2021-04-21,25800,25900,24950,25300,29145,-0.015564202334630295,36328K
2021-04-22,25300,25600,24650,25250,19212,-0.0019762845849802257,36328K
2021-04-23,25300,25400,24550,25400,14058,0.005940594059405946,36328K
2021-04-26,25100,25650,25100,25300,10499,-0.003937007874015741,36328K
2021-04-27,25400,29700,25100,26500,430368,0.04743083003952564,36328K
2021-04-28,26900,29100,26000,26200,230438,-0.01132075471698113,36328K
2021-04-29,26400,26800,25300,26650,62395,0.01717557251908386,36328K
2021-04-30,26650,33750,25900,29200,614842,0.0956848030018762,36328K
2021-05-03,29700,31000,28050,28700,155431,-0.017123287671232834,36328K
2021-05-04,28850,29000,27100,27550,79055,-0.04006968641114983,36328K
2021-05-06,27800,28950,27100,28900,71371,0.04900181488203259,36328K
2021-05-07,29350,33350,28900,30400,394061,0.05190311418685112,36328K
2021-05-10,29950,32800,29700,30200,170666,-0.006578947368421018,36328K
2021-05-11,29800,30100,28500,28950,60886,-0.04139072847682124,36328K
2021-05-12,28850,29800,27350,27900,66380,-0.03626943005181349,36328K
2021-05-13,27300,27800,26850,27450,40708,-0.016129032258064502,36328K
2021-05-14,27900,28150,27550,27950,25166,0.01821493624772308,36328K
2021-05-17,28200,28200,27100,27250,30076,-0.025044722719141377,36328K
2021-05-18,28000,28400,27500,27500,27014,0.00917431192660545,36328K
2021-05-20,27450,27450,26100,27200,18623,-0.010909090909090868,36328K
2021-05-21,27250,27700,26550,26600,16232,-0.022058823529411797,36328K
2021-05-24,26600,26600,25600,25600,26301,-0.03759398496240607,36328K
2021-05-25,26050,26900,25800,26750,21501,0.044921875,36328K
2021-05-26,26800,27400,26500,26650,14085,-0.0037383177570093906,36328K
2021-05-27,26850,29400,26450,28550,113445,0.07129455909943716,36328K
2021-05-28,28100,28700,27750,27950,23152,-0.021015761821365997,36328K
2021-05-31,28250,28450,27550,27800,13487,-0.00536672629695889,36328K
2021-06-01,28200,28700,27600,27850,24486,0.0017985611510791255,36328K
2021-06-02,28100,28100,27500,27600,15006,-0.008976660682226245,36328K
2021-06-03,27850,28450,27500,28000,30052,0.01449275362318847,36328K
2021-06-04,28050,28450,27600,28000,24573,0.0,36328K
2021-06-07,28200,28300,27600,28100,19113,0.0035714285714285587,36328K
2021-06-08,28050,28100,27550,27750,17852,-0.01245551601423489,36328K
2021-06-09,27650,28150,27500,27700,17882,-0.0018018018018017834,36328K
2021-06-10,27950,28000,27650,27900,7939,0.0072202166064982976,36328K
2021-06-11,28200,28200,27650,27900,11364,0.0,36328K
2021-06-14,27900,27900,27600,27750,12557,-0.005376344086021501,36328K
2021-06-15,28050,28850,27950,28400,44001,0.023423423423423406,36328K
2021-06-16,28550,28800,28250,28750,17220,0.012323943661971759,36328K
2021-06-17,28550,28800,28050,28600,14557,-0.00521739130434784,36328K
2021-06-18,28500,29500,28450,29250,39750,0.022727272727272707,36328K
2021-06-21,29500,30000,28850,28950,30350,-0.01025641025641022,36328K
2021-06-22,29350,29350,28400,28850,17650,-0.003454231433506094,36328K
2021-06-23,28800,29450,28400,28700,45893,-0.005199306759098743,36328K
2021-06-24,28850,28900,28100,28500,14247,-0.006968641114982632,36328K
2021-06-25,28800,28800,27900,28000,20951,-0.01754385964912286,36328K
2021-06-28,28100,28100,27350,27700,17362,-0.010714285714285676,36328K
2021-06-29,27700,27800,27300,27450,14703,-0.009025270758122761,36328K
2021-06-30,27700,27850,27300,27400,8051,-0.0018214936247723523,36328K
2021-07-01,27600,27650,27200,27400,12355,0.0,36328K
2021-07-02,27400,27700,27250,27400,15644,0.0,36328K
2021-07-05,27550,27750,27350,27400,13061,0.0,36328K
2021-07-06,27400,28300,27400,28300,26931,0.03284671532846706,36328K
2021-07-07,28050,28300,27800,28250,9305,-0.0017667844522968323,36328K
2021-07-08,28300,28850,27300,27450,29647,-0.02831858407079646,36328K
2021-07-09,27350,27350,26350,26450,23196,-0.03642987249544627,36328K
2021-07-12,26850,27850,26550,27700,20508,0.047258979206049156,36328K
2021-07-13,28100,29700,27750,29650,68129,0.07039711191335729,36328K
2021-07-14,29650,30300,29050,29700,34250,0.001686340640809414,36328K
2021-07-15,29700,30250,29050,29500,24318,-0.006734006734006703,36328K
2021-07-16,29200,29750,29000,29400,22162,-0.003389830508474523,36328K
2021-07-19,30250,30250,28600,29000,35381,-0.013605442176870763,36328K
2021-07-20,28250,28600,27500,28050,28911,-0.03275862068965518,36328K
2021-07-21,28250,28900,27800,27900,18962,-0.005347593582887722,36328K
2021-07-22,28000,28350,27500,27700,17411,-0.007168458781361964,36328K
2021-07-23,27700,27950,27450,27700,9884,0.0,36328K
2021-07-26,27700,28550,27700,28200,34921,0.018050541516245522,36328K
2021-07-27,28200,28750,27800,27950,9100,-0.00886524822695034,36328K
2021-07-28,28150,28150,27450,27550,8345,-0.014311270125223596,36328K
2021-07-29,27700,28000,27250,27450,10148,-0.003629764065335772,36328K
2021-07-30,27450,27500,26600,27000,9246,-0.016393442622950838,36328K
2021-08-02,27300,27300,26600,26700,8289,-0.011111111111111072,36328K
2021-08-03,26700,26900,26300,26600,7463,-0.0037453183520599342,36328K
2021-08-04,26950,26950,26250,26750,5880,0.005639097744360999,36328K
2021-08-05,26950,26950,26350,26650,9806,-0.0037383177570093906,36328K
2021-08-06,26650,27100,26550,26950,7003,0.011257035647279645,36328K
2021-08-09,27100,27500,26500,27000,9311,0.0018552875695732052,36328K
2021-08-10,27050,27300,26650,26750,5284,-0.0092592592592593,36328K
2021-08-11,27000,27200,26500,26500,5927,-0.009345794392523366,36328K
2021-08-12,26850,26850,26400,26400,6839,-0.0037735849056603765,36328K
2021-08-13,26400,26650,25800,26250,9661,-0.005681818181818232,36328K
2021-08-17,25900,26250,25450,25750,9104,-0.01904761904761909,36328K
2021-08-18,25150,26050,25150,25900,5738,0.005825242718446644,36328K
2021-08-19,25950,26050,25000,25050,11679,-0.032818532818532864,36328K
2021-08-20,25150,25400,23500,24500,19934,-0.021956087824351322,36328K
2021-08-23,24200,25000,24200,24600,5979,0.004081632653061273,36328K
2021-08-24,24950,25000,24200,24800,4091,0.008130081300812941,36328K
2021-08-25,24950,25650,24850,25000,6490,0.008064516129032251,36328K
2021-08-26,25100,25350,24800,25050,3369,0.0020000000000000018,36328K
2021-08-27,25250,25450,24950,25050,4173,0.0,36328K
2021-08-30,25100,25450,24850,25300,3276,0.009980039920159722,36328K
2021-08-31,25450,25450,24950,25300,6035,0.0,36328K
2021-09-01,25300,25350,24950,25200,3601,-0.0039525691699604515,36328K
2021-09-02,25100,25200,24950,25100,2708,-0.003968253968253954,36328K
2021-09-03,25000,25100,24700,24850,7951,-0.009960159362549792,36328K
2021-09-06,24950,24950,24200,24750,7721,-0.004024144869215318,36328K
2021-09-07,24500,24950,24500,24900,7239,0.0060606060606061,36328K
2021-09-08,25000,25200,24550,24800,4982,-0.004016064257028162,36328K
2021-09-09,24450,24800,24300,24500,3726,-0.012096774193548376,36328K
2021-09-10,24700,24700,24150,24400,2382,-0.004081632653061273,36328K
2021-09-13,24600,24600,23950,24200,5679,-0.008196721311475419,36328K
2021-09-14,24400,24400,23950,24200,7178,0.0,36328K
2021-09-15,24350,24350,23800,24150,4080,-0.0020661157024793875,36328K
2021-09-16,24250,24300,24000,24200,2778,0.0020703933747412417,36328K
2021-09-17,24200,24300,23950,24000,2029,-0.008264462809917328,36328K
2021-09-23,24050,25400,23800,24950,8691,0.039583333333333304,36328K
2021-09-24,24950,25350,24650,25150,8381,0.008016032064128265,36328K
2021-09-27,25200,25200,24700,24950,4294,-0.007952286282306154,36328K
2021-09-28,25100,25100,24000,24400,10503,-0.022044088176352727,36328K
2021-09-29,24000,24000,23550,23850,16327,-0.02254098360655743,36328K
2021-09-30,24100,24550,23900,24400,2269,0.023060796645702375,36328K
2021-10-01,24350,24400,23600,23800,5538,-0.024590163934426257,36328K
2021-10-05,23950,24000,22800,23100,9717,-0.02941176470588236,36328K
2021-10-06,23000,23650,22450,22950,10284,-0.00649350649350644,36328K
2021-10-07,23800,23800,22950,23350,3591,0.017429193899782147,36328K
2021-10-08,23600,23600,23150,23500,1691,0.0064239828693790635,36328K
2021-10-12,23150,23850,23000,23100,2422,-0.017021276595744705,36328K
2021-10-13,23300,23550,22950,23350,1829,0.010822510822510845,36328K
2021-10-14,23650,24000,22950,23850,3364,0.021413276231263323,36328K
2021-10-15,23850,23950,22000,23950,5344,0.004192872117400492,36328K
2021-10-18,23900,23950,23250,23750,5446,-0.008350730688935326,36328K
2021-10-19,23850,23850,23100,23800,13596,0.002105263157894832,36328K
2021-10-20,23900,23900,23200,23300,8657,-0.021008403361344574,36328K
2021-10-21,23550,23550,23000,23400,2421,0.0042918454935623185,36328K
2021-10-22,23450,23450,23100,23300,3546,-0.004273504273504258,36328K
2021-10-25,23300,23450,23000,23300,1985,0.0,36328K
2021-10-26,23500,24500,23050,23900,10513,0.025751072961373467,36328K
2021-10-27,23900,24000,23500,23800,3448,-0.004184100418409997,36328K
2021-10-28,23800,24400,23250,24000,7215,0.008403361344537785,36328K
2021-10-29,24000,24150,23500,23750,4157,-0.01041666666666663,36328K
2021-11-01,23850,24000,23350,23350,6756,-0.01684210526315788,36328K
2021-11-02,23350,23800,23100,23200,8632,-0.0064239828693790635,36328K
2021-11-03,23450,23750,23050,23150,6406,-0.0021551724137931494,36328K
2021-11-04,23400,23400,22850,23050,6084,-0.004319654427645814,36328K
2021-11-05,22900,23150,22450,22800,7597,-0.010845986984815648,36328K
2021-11-08,23050,23050,22000,22750,8690,-0.002192982456140302,36328K
2021-11-09,22850,22950,22350,22750,2901,0.0,36328K
2021-11-10,22900,22900,22050,22250,4858,-0.02197802197802201,36328K
2021-11-11,22250,22400,21900,22300,1988,0.0022471910112360494,36328K
2021-11-12,22150,23350,22050,22700,4850,0.017937219730941756,36328K
2021-11-15,22700,22950,22350,22900,3466,0.008810572687224738,36328K
2021-11-16,23100,23300,22600,22800,7151,-0.004366812227074246,36328K
2021-11-17,23150,23200,22550,22900,1934,0.004385964912280604,36328K
2021-11-18,22700,23050,22450,22950,729,0.0021834061135370675,36328K
2021-11-19,23100,23100,22450,22700,3074,-0.01089324618736387,36328K
2021-11-22,22700,22700,22250,22400,2784,-0.013215859030836996,36328K
2021-11-23,22650,22650,22000,22100,2246,-0.013392857142857095,36328K
2021-11-24,22300,22400,21900,22100,1421,0.0,36328K
2021-11-25,22100,22350,21950,22100,1204,0.0,36328K
2021-11-26,22300,22450,21700,22150,3211,0.002262443438914019,36328K
2021-11-29,21050,22500,21000,21650,3682,-0.02257336343115124,36328K
2021-11-30,21900,22000,20650,20650,6949,-0.04618937644341803,36328K
2021-12-01,21000,22650,20550,22250,10939,0.07748184019370452,36328K
2021-12-02,21550,22750,21550,22550,2956,0.01348314606741563,36328K
2021-12-03,22850,23100,22550,23100,1813,0.024390243902439046,36328K
2021-12-06,22900,23800,22850,23650,5527,0.023809523809523725,36328K
2021-12-07,23550,23650,22750,23450,2905,-0.008456659619450302,36328K
2021-12-08,23500,23750,22850,22950,1135,-0.021321961620469065,36328K
2021-12-09,23700,23700,22850,23100,1128,0.006535947712418277,36328K
