Date,Open,High,Low,Close,Volume,Change,Symbol
2021-01-04,46500,46800,45100,46200,5149,-0.004310344827586188,18064K
2021-01-05,45500,50000,45500,47150,39896,0.02056277056277067,18064K
2021-01-06,49450,49450,46750,47200,11468,0.0010604453870626251,18064K
2021-01-07,47700,47700,47000,47250,4672,0.0010593220338983578,18064K
2021-01-08,47250,48000,46600,47950,9677,0.014814814814814836,18064K
2021-01-11,48100,52800,46150,47700,67013,-0.005213764337851923,18064K
2021-01-12,48200,48200,47200,47650,6122,-0.0010482180293500676,18064K
2021-01-13,48200,48200,47350,47650,4554,0.0,18064K
2021-01-14,47650,48500,47400,47550,5562,-0.0020986358866736943,18064K
2021-01-15,48150,48150,46500,46900,5799,-0.013669821240799185,18064K
2021-01-18,47100,48000,46000,46000,7620,-0.019189765458422214,18064K
2021-01-19,46950,46950,45750,46200,2860,0.004347826086956497,18064K
2021-01-20,46200,46650,45700,46050,4633,-0.0032467532467532756,18064K
2021-01-21,46050,46850,45500,46050,5573,0.0,18064K
2021-01-22,45300,46650,45300,45900,7565,-0.0032573289902280145,18064K
2021-01-25,45950,50000,45950,47350,35516,0.031590413943355156,18064K
2021-01-26,47300,47950,46700,46950,6767,-0.008447729672650506,18064K
2021-01-27,47250,47250,46250,46450,5893,-0.010649627263045747,18064K
2021-01-28,45500,46350,45500,45550,4253,-0.019375672766415497,18064K
2021-01-29,46350,46350,44350,44350,8590,-0.02634467618002201,18064K
2021-02-01,43700,45350,40250,44150,6083,-0.00450958286358516,18064K
2021-02-02,44950,44950,44250,44500,1809,0.007927519818799578,18064K
2021-02-03,44900,44900,43900,44000,3802,-0.011235955056179803,18064K
2021-02-04,45050,45050,43450,43550,3178,-0.010227272727272751,18064K
2021-02-05,43300,43550,43100,43200,2731,-0.008036739380022917,18064K
2021-02-08,43300,44200,43150,43800,2335,0.01388888888888884,18064K
2021-02-09,43350,43850,42900,43050,3793,-0.017123287671232834,18064K
2021-02-10,43500,43500,42200,43000,3169,-0.0011614401858304202,18064K
2021-02-15,43600,43600,42350,42550,4026,-0.010465116279069764,18064K
2021-02-16,43500,43500,42100,42400,3832,-0.003525264394829586,18064K
2021-02-17,42100,42350,41200,41200,6820,-0.028301886792452824,18064K
2021-02-18,41200,41200,39900,39900,7861,-0.03155339805825241,18064K
2021-02-19,40500,40500,39050,39500,4905,-0.010025062656641603,18064K
2021-02-22,39000,48000,39000,40550,60568,0.026582278481012578,18064K
2021-02-23,39800,41400,39800,39900,8453,-0.01602959309494456,18064K
2021-02-24,40700,43400,39100,41150,16746,0.03132832080200498,18064K
2021-02-25,41500,41500,40550,41200,5713,0.0012150668286756705,18064K
2021-02-26,41000,41100,40100,40250,2533,-0.02305825242718451,18064K
2021-03-02,40800,40800,39650,40200,4325,-0.001242236024844745,18064K
2021-03-03,40200,40500,39500,40000,6028,-0.00497512437810943,18064K
2021-03-04,39800,40200,39400,39450,5630,-0.01375000000000004,18064K
2021-03-05,39300,39350,38850,39200,3933,-0.006337135614702172,18064K
2021-03-08,39900,40100,38950,39250,2881,0.0012755102040815647,18064K
2021-03-09,38250,39950,38250,38750,4547,-0.01273885350318471,18064K
2021-03-10,38750,39450,36600,37300,4951,-0.03741935483870973,18064K
2021-03-11,37500,37850,36850,37500,3487,0.00536193029490617,18064K
2021-03-12,39000,39000,37500,38300,2490,0.021333333333333426,18064K
2021-03-15,39100,41000,38200,39800,5941,0.039164490861618884,18064K
2021-03-16,41000,41000,40000,40350,5634,0.013819095477386911,18064K
2021-03-17,40800,40800,40050,40300,2009,-0.0012391573729864103,18064K
2021-03-18,40800,41000,40050,40800,3832,0.012406947890818865,18064K
2021-03-19,40700,40750,40000,40350,1083,-0.011029411764705843,18064K
2021-03-22,40900,40900,39450,39900,4139,-0.01115241635687736,18064K
2021-03-23,40100,40250,39250,39250,2462,-0.016290726817042578,18064K
2021-03-24,40000,40000,39000,39900,1148,0.016560509554140124,18064K
2021-03-25,40300,40600,38900,40550,8647,0.01629072681704269,18064K
2021-03-26,40550,40750,40000,40150,2471,-0.009864364981504337,18064K
2021-03-29,41000,41000,39800,39800,3023,-0.008717310087173136,18064K
2021-03-30,39900,41000,39750,39750,1308,-0.0012562814070351536,18064K
2021-03-31,39500,40750,39500,39500,2665,-0.0062893081761006275,18064K
2021-04-01,40000,40000,38950,39250,2201,-0.006329113924050667,18064K
2021-04-02,39300,39450,38900,39050,2917,-0.005095541401273884,18064K
2021-04-05,38800,38950,36900,37050,12891,-0.05121638924455829,18064K
2021-04-06,37050,37500,36000,37350,8222,0.00809716599190291,18064K
2021-04-07,37350,38500,37100,37900,4630,0.014725568942436373,18064K
2021-04-08,38550,38750,37550,38650,2726,0.01978891820580464,18064K
2021-04-09,39050,39100,38400,38550,1362,-0.002587322121604174,18064K
2021-04-12,38550,38600,38050,38500,2056,-0.0012970168612191912,18064K
2021-04-13,39500,39500,38700,38800,3187,0.007792207792207684,18064K
2021-04-14,39000,39400,38200,38600,2649,-0.005154639175257714,18064K
2021-04-15,39150,39150,38500,38700,1679,0.002590673575129543,18064K
2021-04-16,38500,39000,38400,38750,2207,0.0012919896640826156,18064K
2021-04-19,39000,40450,38500,40050,14281,0.0335483870967741,18064K
2021-04-20,40300,41350,40050,41200,11457,0.02871410736579283,18064K
2021-04-21,41500,41600,40600,41200,6376,0.0,18064K
