Date,Open,High,Low,Close,Volume,Change,Symbol
2021-01-04,8700,8750,8430,8470,17290,-0.025316455696202556,00806K
2021-01-05,8480,8800,8390,8600,30176,0.015348288075560879,00806K
2021-01-06,8600,8670,8520,8660,15858,0.006976744186046435,00806K
2021-01-07,8660,8790,8620,8690,17920,0.0034642032332563577,00806K
2021-01-08,8640,8740,8570,8690,8776,0.0,00806K
2021-01-11,8700,8700,8280,8600,51589,-0.010356731875719172,00806K
2021-01-12,8600,10350,8450,8930,1071018,0.03837209302325584,00806K
2021-01-13,8800,9280,8640,8850,128319,-0.00895856662933936,00806K
2021-01-14,9030,9140,8730,8830,60959,-0.002259887005649719,00806K
2021-01-15,9040,9100,8620,8700,26792,-0.014722536806342057,00806K
2021-01-18,8700,8870,8520,8650,25886,-0.005747126436781658,00806K
2021-01-19,8650,8740,8510,8660,21367,0.0011560693641619046,00806K
2021-01-20,8790,8800,8610,8710,28914,0.005773672055427337,00806K
2021-01-21,8710,8770,8580,8650,19374,-0.006888633754305373,00806K
2021-01-22,8650,8750,8550,8750,23744,0.011560693641618602,00806K
2021-01-25,8750,8950,8720,8850,22301,0.011428571428571344,00806K
2021-01-26,8850,9070,8680,8830,58230,-0.002259887005649719,00806K
2021-01-27,8830,8930,8720,8730,18162,-0.011325028312570762,00806K
2021-01-28,8650,8700,8210,8550,14349,-0.020618556701030966,00806K
2021-01-29,8550,8640,8150,8180,21742,-0.04327485380116958,00806K
2021-02-01,7970,8300,7970,8190,6802,0.0012224938875304847,00806K
2021-02-02,8400,8630,8240,8310,15012,0.0146520146520146,00806K
2021-02-03,8450,8600,8390,8600,10131,0.03489771359807459,00806K
2021-02-04,8650,8650,8440,8570,9581,-0.0034883720930232176,00806K
2021-02-05,8530,8630,8480,8570,6543,0.0,00806K
2021-02-08,8640,8640,8440,8480,7485,-0.010501750291715295,00806K
2021-02-09,8480,8630,8400,8520,22245,0.004716981132075526,00806K
2021-02-10,8520,8520,8360,8400,12121,-0.014084507042253502,00806K
2021-02-15,8500,8560,8290,8330,36476,-0.008333333333333304,00806K
2021-02-16,8460,8460,8300,8340,11489,0.0012004801920768582,00806K
2021-02-17,8340,8450,7900,8380,18640,0.004796163069544335,00806K
2021-02-18,8380,8390,8220,8290,22582,-0.010739856801909253,00806K
2021-02-19,8320,8350,8200,8350,13897,0.007237635705669376,00806K
2021-02-22,8350,8440,8210,8300,13872,-0.005988023952095856,00806K
2021-02-23,8200,8400,8200,8300,5837,0.0,00806K
2021-02-24,8290,8300,7900,7910,24405,-0.04698795180722892,00806K
2021-02-25,8230,8230,7880,8040,9080,0.01643489254108732,00806K
2021-02-26,8040,8040,7400,7830,16195,-0.026119402985074647,00806K
2021-03-02,7900,8100,7810,7900,10067,0.008939974457215838,00806K
2021-03-03,7990,8100,7900,7950,4223,0.006329113924050667,00806K
2021-03-04,8150,8150,7950,8000,8703,0.0062893081761006275,00806K
2021-03-05,8080,8090,7740,8000,11516,0.0,00806K
2021-03-08,8090,8100,7800,7830,27336,-0.02124999999999999,00806K
2021-03-09,7820,8000,7550,7660,14999,-0.02171136653895278,00806K
2021-03-10,7800,7800,7530,7640,16075,-0.0026109660574412663,00806K
2021-03-11,7570,7700,7500,7600,27177,-0.005235602094240788,00806K
2021-03-12,7560,7860,7560,7800,16274,0.026315789473684292,00806K
2021-03-15,7810,8590,7800,8120,52168,0.0410256410256411,00806K
2021-03-16,8380,8380,8010,8140,15232,0.0024630541871921707,00806K
2021-03-17,8300,8300,7950,8080,11433,-0.0073710073710073765,00806K
2021-03-18,8180,8180,7950,8000,8755,-0.00990099009900991,00806K
2021-03-19,8060,8130,7920,7980,4349,-0.0024999999999999467,00806K
2021-03-22,7980,8180,7830,7990,8758,0.0012531328320801727,00806K
2021-03-23,7990,8090,7840,7910,17504,-0.010012515644555742,00806K
2021-03-24,7920,7940,7750,7870,13817,-0.005056890012642201,00806K
2021-03-25,7870,8090,7810,7890,11107,0.0025412960609911828,00806K
2021-03-26,7920,7930,7800,7860,13279,-0.0038022813688213253,00806K
2021-03-29,7910,7910,7780,7820,8662,-0.0050890585241730735,00806K
2021-03-30,7810,7870,7730,7800,8218,-0.002557544757033292,00806K
2021-03-31,7860,7870,7720,7800,7904,0.0,00806K
2021-04-01,7830,7860,7790,7860,6941,0.007692307692307665,00806K
2021-04-02,7900,7920,7800,7900,6098,0.0050890585241729624,00806K
2021-04-05,7900,7980,7780,7910,37216,0.0012658227848101333,00806K
2021-04-06,8060,8860,7990,8330,121751,0.053097345132743445,00806K
2021-04-07,8370,8850,8370,8650,87551,0.038415366146458574,00806K
2021-04-08,9010,9300,8650,8800,110628,0.01734104046242768,00806K
2021-04-09,8830,8830,8480,8710,44010,-0.010227272727272751,00806K
2021-04-12,8850,8970,8660,8880,27020,0.019517795637198576,00806K
2021-04-13,8880,8960,8800,8880,25568,0.0,00806K
2021-04-14,8880,9040,8790,8900,19801,0.0022522522522523403,00806K
2021-04-15,8980,8980,8680,8790,16081,-0.012359550561797716,00806K
2021-04-16,8710,10400,8710,9580,587796,0.08987485779294646,00806K
2021-04-19,11000,12450,10600,12450,443072,0.2995824634655533,00806K
2021-04-20,16150,16150,15050,16150,649746,0.29718875502008024,00806K
2021-04-21,15900,16900,14200,15300,1678241,-0.052631578947368474,00806K
2021-04-22,14300,14300,13000,13250,165761,-0.13398692810457513,00806K
2021-04-23,12750,13600,12650,13600,96574,0.026415094339622636,00806K
2021-04-26,13400,13400,12800,13100,103935,-0.03676470588235292,00806K
2021-04-27,12300,12300,11500,11700,175829,-0.10687022900763354,00806K
2021-04-28,11700,11950,11400,11500,68693,-0.017094017094017144,00806K
2021-04-29,11750,11850,11000,11850,127151,0.0304347826086957,00806K
2021-04-30,11500,11500,11150,11500,86204,-0.029535864978902926,00806K
2021-05-03,11400,12600,11400,12350,115338,0.07391304347826089,00806K
2021-05-04,12100,12300,11550,12000,77292,-0.028340080971659964,00806K
2021-05-06,12300,12750,12250,12450,94048,0.03750000000000009,00806K
2021-05-07,12150,12400,12000,12050,82306,-0.032128514056224855,00806K
2021-05-10,12600,13200,12400,12450,130978,0.03319502074688807,00806K
2021-05-11,12350,12350,12150,12300,65110,-0.012048192771084376,00806K
2021-05-12,12150,12150,11550,11800,50533,-0.04065040650406504,00806K
2021-05-13,11500,11800,11200,11200,34030,-0.05084745762711862,00806K
2021-05-14,11250,11400,11150,11200,19115,0.0,00806K
2021-05-17,11300,11300,10450,10450,43482,-0.0669642857142857,00806K
2021-05-18,10500,10800,10500,10700,26196,0.02392344497607657,00806K
2021-05-20,10750,13900,10750,13900,137401,0.2990654205607477,00806K
2021-05-21,16550,18050,16550,18050,606831,0.2985611510791366,00806K
2021-05-24,17050,23300,17050,20000,476593,0.10803324099723,00806K
2021-05-25,18650,20700,17600,17600,227469,-0.12,00806K
2021-05-26,16600,18250,16000,16200,173894,-0.07954545454545459,00806K
2021-05-27,17000,17000,15700,16300,128652,0.006172839506172867,00806K
2021-05-28,16200,19500,15850,17800,234917,0.09202453987730053,00806K
2021-05-31,17500,18700,17500,17600,114901,-0.011235955056179803,00806K
2021-06-01,17150,18700,16600,18450,196621,0.048295454545454586,00806K
2021-06-02,18500,18500,17350,17600,79584,-0.046070460704607075,00806K
2021-06-03,17550,17800,16850,16850,67259,-0.042613636363636354,00806K
2021-06-04,16400,16400,16100,16400,41285,-0.02670623145400597,00806K
2021-06-07,16400,16400,15100,15100,59820,-0.07926829268292679,00806K
2021-06-08,14800,14800,14100,14400,51451,-0.04635761589403975,00806K
2021-06-09,14150,15300,14150,14600,62358,0.01388888888888884,00806K
2021-06-10,14700,16700,14150,14150,101874,-0.03082191780821919,00806K
2021-06-11,14350,14400,13850,14250,54992,0.007067137809187329,00806K
2021-06-14,14550,15400,14550,14950,32392,0.04912280701754379,00806K
2021-06-15,15300,15300,14750,14950,27649,0.0,00806K
2021-06-16,14950,15300,14900,14900,25332,-0.0033444816053511683,00806K
2021-06-17,14900,14900,14400,14600,23216,-0.020134228187919434,00806K
2021-06-18,14600,14600,14300,14450,16182,-0.010273972602739767,00806K
2021-06-21,13400,13500,13150,13500,54496,-0.06574394463667821,00806K
2021-06-22,13500,13500,13050,13450,20083,-0.0037037037037036535,00806K
2021-06-23,13450,14100,13450,13750,17561,0.02230483271375472,00806K
2021-06-24,13900,14450,13900,14000,34283,0.018181818181818077,00806K
2021-06-25,14000,14000,13750,13900,8875,-0.0071428571428571175,00806K
2021-06-28,13900,14200,13850,14150,15856,0.017985611510791477,00806K
2021-06-29,14250,14250,13200,13400,20367,-0.05300353356890464,00806K
2021-06-30,13350,13350,12900,13000,17905,-0.02985074626865669,00806K
2021-07-01,13000,13000,12500,12650,19289,-0.02692307692307694,00806K
2021-07-02,12650,12650,11900,11950,45280,-0.055335968379446654,00806K
2021-07-05,12200,12550,12050,12400,35796,0.03765690376569042,00806K
2021-07-06,13100,16100,13050,16100,1225934,0.2983870967741935,00806K
2021-07-07,17400,17500,14150,14250,491566,-0.1149068322981367,00806K
2021-07-08,14200,15600,13650,14150,227279,-0.007017543859649145,00806K
2021-07-09,13850,13850,13100,13350,36455,-0.05653710247349819,00806K
2021-07-12,13700,13850,13400,13850,21720,0.03745318352059934,00806K
