Date,Open,High,Low,Close,Volume,Change,Symbol
2021-01-04,13965,14390,13965,14390,9691,0.0062937062937062915,530063
2021-01-05,14205,14455,14170,14370,3180,-0.001389854065323104,530063
2021-01-06,14870,15055,14805,14905,10554,0.0372303409881698,530063
2021-01-07,14990,15115,14945,15115,7002,0.014089231801408975,530063
2021-01-08,15345,15555,15305,15430,22521,0.020840224942110464,530063
2021-01-11,15000,15035,14485,14530,13294,-0.0583279325988334,530063
2021-01-12,14205,14565,13500,14565,11520,0.00240880935994503,530063
2021-01-13,14760,14835,14695,14695,12755,0.008925506350841106,530063
2021-01-14,14605,14710,14475,14580,16940,-0.007825791085403155,530063
2021-01-15,15035,15125,14690,14755,8477,0.01200274348422492,530063
2021-01-18,14270,14775,14240,14775,3324,0.0013554727211115836,530063
2021-01-19,14590,14680,14465,14570,6927,-0.013874788494077861,530063
2021-01-20,14715,14880,14665,14880,6786,0.02127659574468077,530063
2021-01-21,14815,14970,14795,14935,11810,0.003696236559139754,530063
2021-01-22,14835,14835,14510,14555,3871,-0.025443588885169066,530063
2021-01-25,14655,14755,14625,14665,12841,0.007557540364136139,530063
2021-01-26,14685,14695,14455,14455,14873,-0.014319809069212375,530063
2021-01-27,14620,14650,14480,14525,3459,0.004842615012106588,530063
2021-01-28,13915,14065,13890,13920,8910,-0.041652323580034456,530063
2021-01-29,14220,14300,13940,13940,12932,0.001436781609195359,530063
2021-02-01,13935,14300,13935,14265,31646,0.023314203730272487,530063
2021-02-02,14095,14170,13890,13890,17038,-0.02628811777076756,530063
2021-02-03,13865,13950,13680,13735,5152,-0.011159107271418334,530063
2021-02-04,14220,14230,13810,14150,4286,0.030214779759737853,530063
2021-02-05,14125,14235,14055,14220,3904,0.004946996466431042,530063
2021-02-08,14755,14755,14615,14645,8956,0.029887482419127975,530063
2021-02-09,15020,15195,14980,15145,14247,0.03414134516899958,530063
2021-02-10,15350,15855,15335,15830,34747,0.045229448662925,530063
2021-02-15,16055,16320,16040,16280,17537,0.028427037271004485,530063
2021-02-16,16235,16405,16100,16195,32099,-0.0052211302211302435,530063
2021-02-17,16305,16390,16245,16245,10486,0.003087372645878439,530063
2021-02-18,16275,16925,16260,16925,12240,0.041859033548784286,530063
2021-02-19,16990,17570,16845,17570,37345,0.03810930576070892,530063
2021-02-22,18710,19700,18705,19485,54581,0.1089926010244735,530063
2021-02-23,19055,19830,18965,19395,36019,-0.004618937644341847,530063
2021-02-24,19605,19925,19085,19305,31455,-0.004640371229698403,530063
2021-02-25,20820,21170,20580,20955,31691,0.08547008547008539,530063
2021-02-26,19635,20035,19485,19740,47243,-0.057981388690050095,530063
2021-03-02,18720,18735,18075,18495,34368,-0.06306990881458963,530063
2021-03-03,19540,19665,19195,19250,30998,0.04082184374155173,530063
2021-03-04,18405,18975,17570,18835,7786,-0.021558441558441555,530063
2021-03-05,17005,18130,16775,18005,44543,-0.04406689673480224,530063
2021-03-08,18950,19025,17730,17870,31681,-0.007497917245209651,530063
2021-03-09,18410,18695,17995,17995,20620,0.006994963626189232,530063
2021-03-10,17760,17875,17490,17625,24684,-0.02056126701861627,530063
2021-03-11,17895,18675,17745,18660,13395,0.05872340425531908,530063
2021-03-12,18835,18860,18400,18565,19392,-0.005091103965702004,530063
2021-03-15,19165,19185,18590,18740,18206,0.009426339886883905,530063
2021-03-16,18785,18920,18590,18780,19918,0.002134471718249653,530063
2021-03-17,18140,18520,18020,18500,9095,-0.014909478168264156,530063
2021-03-18,18930,18980,18420,18555,31732,0.0029729729729730536,530063
2021-03-19,18205,18395,17700,18010,14595,-0.029372136890326028,530063
2021-03-22,18370,18690,18295,18505,8587,0.027484730705163773,530063
2021-03-23,18890,19035,18340,18565,11663,0.0032423669278573986,530063
2021-03-24,17810,18150,17770,18145,6993,-0.02262321572852144,530063
2021-03-25,17800,17940,17530,17560,3503,-0.032240286580325184,530063
2021-03-26,17615,17940,17540,17905,5123,0.019646924829157086,530063
2021-03-29,18245,18245,17800,17880,7367,-0.0013962580284836434,530063
2021-03-30,17885,17990,17780,17845,10238,-0.0019574944071588662,530063
2021-03-31,17415,17485,17160,17445,14386,-0.022415242364808075,530063
2021-04-01,17440,17555,17205,17265,7961,-0.010318142734307867,530063
2021-04-02,17565,17700,17400,17435,6519,0.0098465102809151,530063
2021-04-05,17920,18120,17875,18070,9683,0.0364209922569545,530063
2021-04-06,18650,18735,18275,18360,8290,0.01604869950193688,530063
2021-04-07,18505,18555,18250,18310,5812,-0.002723311546840912,530063
2021-04-08,18070,18350,17945,18270,2251,-0.0021845985800109657,530063
2021-04-09,18325,18450,18000,18005,4365,-0.014504652435686882,530063
2021-04-12,17975,17980,17475,17600,10937,-0.022493751735628953,530063
2021-04-13,17670,17730,17520,17705,14918,0.005965909090908994,530063
2021-04-14,17860,17960,17785,17895,9189,0.010731431798926883,530063
2021-04-15,18535,18830,18480,18805,14687,0.05085219335009783,530063
2021-04-16,19540,19670,19250,19320,25936,0.027386333421962172,530063
2021-04-19,18905,19780,18865,19780,32846,0.023809523809523725,530063
2021-04-20,19605,20165,19545,20000,28433,0.011122345803842304,530063
2021-04-21,19365,19675,19355,19570,16535,-0.021499999999999964,530063
2021-04-22,20090,20105,19820,19890,18789,0.01635155850792036,530063
2021-04-23,19880,20270,19870,20230,18879,0.017094017094017033,530063
2021-04-26,20525,21100,20490,21080,18250,0.04201680672268915,530063
2021-04-27,21575,22240,21530,22155,20534,0.050996204933586364,530063
2021-04-28,21870,21870,21250,21295,27271,-0.038817422703678606,530063
2021-04-29,22075,22490,22035,22420,15668,0.05282930265320496,530063
2021-04-30,21960,21975,21565,21785,14955,-0.02832292595896524,530063
2021-05-03,21825,22070,21415,21550,11510,-0.010787238925866416,530063
2021-05-04,22130,22255,22045,22080,17375,0.024593967517401394,530063
2021-05-06,22200,22650,22050,22545,12084,0.021059782608695565,530063
2021-05-07,23070,23625,23005,23560,20104,0.04502106897316471,530063
2021-05-10,24720,25895,24705,25855,60972,0.09741086587436332,530063
2021-05-11,24220,24890,23825,24580,62489,-0.049313479017598194,530063
2021-05-12,25010,25260,24745,25085,90058,0.02054515866558182,530063
2021-05-13,24320,24675,24170,24255,36600,-0.03308750249152881,530063
