Date,Open,High,Low,Close,Volume,Change,Symbol
2021-01-04,127000,128500,122500,128000,46916,0.019920318725099584,02826K
2021-01-05,126000,127500,124500,126500,28939,-0.01171875,02826K
2021-01-06,126500,127500,119500,123500,31252,-0.02371541501976282,02826K
2021-01-07,123500,126500,123000,126000,30189,0.020242914979757165,02826K
2021-01-08,127500,133500,125000,133500,96441,0.059523809523809534,02826K
2021-01-11,141000,145000,132500,138500,124422,0.03745318352059934,02826K
2021-01-12,137000,140000,133500,136500,36279,-0.014440433212996373,02826K
2021-01-13,138000,142000,137000,137000,41651,0.00366300366300365,02826K
2021-01-14,139500,149000,137500,141500,40282,0.03284671532846706,02826K
2021-01-15,142500,145500,140000,143000,27755,0.010600706713780994,02826K
2021-01-18,144500,152500,128000,131000,226985,-0.08391608391608396,02826K
2021-01-19,129000,132500,126500,131500,55533,0.003816793893129722,02826K
2021-01-20,132500,133500,128500,130000,29353,-0.011406844106463865,02826K
2021-01-21,131000,142500,131000,140500,47498,0.0807692307692307,02826K
2021-01-22,144000,144000,139500,140500,32929,0.0,02826K
2021-01-25,139000,143000,138000,139500,25128,-0.007117437722419906,02826K
2021-01-26,140000,140000,135000,136000,19872,-0.02508960573476704,02826K
2021-01-27,136500,138000,134500,135000,13067,-0.007352941176470562,02826K
2021-01-28,134000,134000,127000,128000,34917,-0.051851851851851816,02826K
2021-01-29,130000,131500,121500,122000,27205,-0.046875,02826K
2021-02-01,121000,123000,116000,122000,20940,0.0,02826K
2021-02-02,125500,127000,122500,123000,12169,0.008196721311475308,02826K
2021-02-03,124500,128000,124000,127500,17461,0.03658536585365857,02826K
2021-02-04,127500,129000,125500,126000,14564,-0.0117647058823529,02826K
2021-02-05,126000,127000,125500,126500,6378,0.003968253968253954,02826K
2021-02-08,126500,128000,124500,125500,7631,-0.007905138339920903,02826K
2021-02-09,125500,126000,123500,124500,6918,-0.007968127490039834,02826K
2021-02-10,125000,125000,122000,124000,8990,-0.004016064257028162,02826K
2021-02-15,127000,127000,123500,125000,9408,0.008064516129032251,02826K
2021-02-16,125000,126500,123500,124500,9785,-0.0040000000000000036,02826K
2021-02-17,123500,125000,122500,123500,8500,-0.008032128514056214,02826K
2021-02-18,122000,123500,121500,122000,6979,-0.012145748987854255,02826K
2021-02-19,122000,122000,117500,120000,19067,-0.016393442622950838,02826K
2021-02-22,120500,121500,118500,119000,6754,-0.008333333333333304,02826K
2021-02-23,118000,119500,116500,117500,7589,-0.012605042016806678,02826K
2021-02-24,117500,118000,114500,114500,10114,-0.025531914893617058,02826K
2021-02-25,116500,117000,112500,116000,6084,0.013100436681222627,02826K
2021-02-26,113000,114000,111500,113500,13400,-0.02155172413793105,02826K
2021-03-02,117000,117000,111500,113500,5199,0.0,02826K
2021-03-03,114000,114000,113000,114000,5119,0.004405286343612369,02826K
2021-03-04,113000,114000,112500,113000,4196,-0.00877192982456143,02826K
2021-03-05,113000,113500,111500,113000,5558,0.0,02826K
2021-03-08,115000,115000,112500,112500,4215,-0.004424778761061954,02826K
2021-03-09,112500,113500,109500,111000,8093,-0.013333333333333308,02826K
2021-03-10,111500,112000,108500,109000,5394,-0.018018018018018056,02826K
2021-03-11,109000,111000,108500,110500,2946,0.013761467889908285,02826K
2021-03-12,111500,113500,111500,113500,3588,0.02714932126696823,02826K
2021-03-15,115000,115000,113000,114500,2600,0.008810572687224738,02826K
2021-03-16,115000,116500,114500,116000,5374,0.013100436681222627,02826K
2021-03-17,116000,116500,113000,114000,4120,-0.017241379310344862,02826K
2021-03-18,115000,116500,115000,115500,5352,0.013157894736842035,02826K
2021-03-19,114000,116000,114000,114500,2564,-0.008658008658008698,02826K
2021-03-22,114500,114500,112000,114000,4726,-0.004366812227074246,02826K
2021-03-23,114500,114500,112500,114000,2333,0.0,02826K
2021-03-24,114000,114000,112000,113500,2141,-0.004385964912280715,02826K
2021-03-25,113500,117000,113000,116500,5761,0.026431718061673992,02826K
2021-03-26,116500,117000,115500,116000,2615,-0.0042918454935622075,02826K
2021-03-29,116000,119500,113000,117000,9858,0.008620689655172376,02826K
2021-03-30,117000,120000,116500,120000,6349,0.02564102564102555,02826K
