Date,Open,High,Low,Close,Volume,Change,Symbol
2021-01-04,29087,29852,29078,29845,115,0.026130307718755352,140950
2021-01-05,29738,30109,29563,30106,77,0.00874518344781361,140950
2021-01-06,30465,30598,29856,29938,160,-0.0055802830000664105,140950
2021-01-07,30380,30887,30365,30794,103,0.028592424343643508,140950
2021-01-08,30835,32079,30835,32077,3271,0.04166396051178811,140950
2021-01-11,32673,33494,31785,32381,10259,0.009477195498332147,140950
2021-01-12,31937,32160,31187,31858,1776,-0.016151446836107586,140950
2021-01-13,32041,32365,31800,32181,322,0.010138740661686185,140950
2021-01-14,32165,32226,31942,32019,24066,-0.0050340262888040055,140950
2021-01-15,32259,32259,31414,31417,165,-0.018801336706330662,140950
2021-01-18,31143,31277,30630,30642,95,-0.02466817328198112,140950
2021-01-19,30745,31576,30678,31417,136,0.025292082762221835,140950
2021-01-20,31970,31970,31397,31698,48,0.008944202183531313,140950
2021-01-21,31894,32084,31709,32087,148,0.01227206763833677,140950
2021-01-22,32361,32361,31889,31892,1029,-0.006077227537632068,140950
2021-01-25,32098,32716,32012,32717,126,0.025868556377774965,140950
2021-01-26,32555,32555,31785,31924,270,-0.024238163645810995,140950
2021-01-27,32084,32231,31666,31729,158,-0.0061082571106377825,140950
2021-01-28,30849,31339,30849,30955,69,-0.024394087427905053,140950
2021-01-29,31543,31543,30341,30547,55,-0.013180423194960378,140950
2021-02-01,30346,31243,30346,31246,40,0.022882770812191033,140950
2021-02-02,31392,31909,31349,31507,40,0.00835306919285661,140950
2021-02-03,31923,32041,31609,31963,55,0.014472974259688298,140950
2021-02-04,31657,31657,31138,31270,71,-0.021681319025122825,140950
2021-02-05,31719,31866,31518,31844,150,0.01835625199872082,140950
2021-02-08,31462,31719,31414,31417,44,-0.013409119457354568,140950
2021-02-09,31762,31909,31462,31484,163,0.0021326033676034584,140950
2021-02-10,31486,31486,31257,31488,67,0.00012704865963653056,140950
2021-02-15,31851,32012,31851,31924,142,0.013846544715447218,140950
2021-02-16,32236,32332,31937,32277,104,0.011057511590026214,140950
2021-02-17,32284,32284,31609,31929,210,-0.010781671159029615,140950
2021-02-18,31666,31884,31291,31293,143,-0.01991919571549372,140950
2021-02-19,31334,31457,30830,31459,50,0.005304700731793011,140950
2021-02-22,31884,31933,31344,31402,64,-0.001811882132299214,140950
2021-02-23,30964,31324,30778,31113,112,-0.009203235462709403,140950
2021-02-24,31130,31496,30650,30652,92,-0.014816957541863518,140950
2021-02-25,30912,31533,30912,31535,80,0.02880725564400355,140950
2021-02-26,31091,31091,30625,30860,85,-0.021404788330426472,140950
2021-03-02,30788,31562,30788,30989,116,0.004180168502916359,140950
2021-03-03,30992,31419,30916,31421,46,0.01394043047532989,140950
2021-03-04,30935,31214,30783,30994,50,-0.013589637503580443,140950
2021-03-05,30620,30959,30441,30927,52,-0.002161708717816402,140950
2021-03-08,30959,30988,30489,30520,200,-0.013160021987260295,140950
2021-03-09,30560,30560,29962,30490,104,-0.000982961992136322,140950
2021-03-10,30692,30707,30128,30162,41,-0.010757625450967478,140950
2021-03-11,30427,30954,30427,30856,60,0.023009084278230896,140950
2021-03-12,31138,31182,30997,31104,221,0.008037334716100686,140950
2021-03-15,31206,31224,31053,31080,51,-0.0007716049382715529,140950
2021-03-16,31077,31191,30940,31179,340,0.00318532818532824,140950
2021-03-17,31214,31214,30812,31032,49,-0.0047147118252670595,140950
2021-03-18,31182,31377,31110,31117,190,0.0027391080175303006,140950
2021-03-19,30921,31091,30854,30999,51,-0.0037921393450525143,140950
2021-03-22,31048,31048,30793,30946,46,-0.001709732572018452,140950
2021-03-23,31007,31007,30498,30510,67,-0.014089058359723405,140950
2021-03-24,30255,30445,30255,30371,50,-0.004555883316945231,140950
2021-03-25,30270,30607,30270,30433,48,0.0020414210924895038,140950
2021-03-26,30745,30849,30593,30851,50,0.01373509019814012,140950
2021-03-29,30882,30935,30650,30832,125,-0.0006158633431655458,140950
2021-03-30,30940,31267,30940,31270,48,0.014206019719771756,140950
2021-03-31,31296,31443,30992,31160,113,-0.0035177486408698444,140950
2021-04-01,31257,31300,31135,31261,311,0.0032413350449294054,140950
2021-04-02,31600,31723,31523,31641,52,0.012155721186142499,140950
2021-04-05,31823,31823,31552,31702,111,0.0019278783856389037,140950
2021-04-06,31990,32007,31776,31953,76,0.007917481546905636,140950
2021-04-07,31780,32007,31780,31867,82,-0.002691453071699046,140950
2021-04-08,31861,32002,31847,31934,48,0.002102488467693897,140950
2021-04-09,31894,31894,31614,31810,52,-0.0038830087054549933,140950
2021-04-12,31899,31904,31733,31772,61,-0.0011945928953159823,140950
2021-04-13,31627,32065,31627,31996,108,0.0070502329094801475,140950
2021-04-14,32251,32336,32117,32328,125,0.010376297037129723,140950
2021-04-15,32274,32415,32175,32309,235,-0.0005877258104429739,140950
2021-04-16,32630,32630,32294,32433,81,0.003837939892909148,140950
2021-04-19,32202,32361,32202,32229,46,-0.006289889926926251,140950
2021-04-20,32365,32517,32365,32518,166,0.008967079338483952,140950
2021-04-21,32127,32127,31785,31863,46,-0.02014269020234949,140950
2021-04-22,32112,32137,31942,31972,64,0.0034208957097574544,140950
2021-04-23,31523,31884,31523,31844,50,-0.004003503065182046,140950
2021-04-26,32108,32221,32079,32224,152,0.01193317422434359,140950
2021-04-27,32221,32221,32027,32163,52,-0.0018929990069513902,140950
2021-04-28,32256,32256,31980,31991,189,-0.005347759848272848,140950
2021-04-29,31947,31980,31670,31673,46,-0.009940295708167901,140950
2021-04-30,31849,31849,31520,31600,48,-0.0023048021974552135,140950
2021-05-03,31559,31815,31381,31411,113,-0.005981012658227813,140950
2021-05-04,31323,31530,31254,31517,60,0.0033746139887300686,140950
2021-05-06,31603,31922,31603,31822,55,0.009677317003521813,140950
2021-05-07,31729,31947,31729,31895,48,0.0022940104330337885,140950
2021-05-10,32198,32551,31999,32552,142,0.020598839943564817,140950
2021-05-11,32106,32106,31753,31841,44,-0.021841975915458334,140950
2021-05-12,32086,32086,31429,31570,50,-0.008511039226154926,140950
2021-05-13,30718,31163,30718,30903,65,-0.021127652834969868,140950
2021-05-14,31409,31569,31293,31527,43,0.020192214348121462,140950
2021-05-17,31366,31366,30951,31048,41,-0.015193326355187664,140950
2021-05-18,31327,31598,31327,31590,55,0.017456841020355496,140950
2021-05-20,31245,31400,31215,31300,47,-0.009180120291231386,140950
2021-05-21,31665,31815,31391,31435,153,0.004313099041533652,140950
2021-05-24,31434,31434,31177,31271,47,-0.0052171146810879865,140950
2021-05-25,31453,31612,31419,31595,49,0.010361037382878635,140950
2021-05-26,31515,31579,31376,31396,53,-0.006298464946985272,140950
2021-05-27,31540,31540,31245,31517,67,0.003853994139380923,140950
2021-05-28,31468,31660,31443,31590,880,0.0023162102992035916,140950
2021-05-31,31734,31734,31520,31697,69,0.00338714783159233,140950
2021-06-01,31758,31995,31748,31856,45,0.005016247594409551,140950
2021-06-02,31888,32037,31782,31822,43,-0.001067302862882924,140950
2021-06-03,32076,32329,32047,32310,144,0.015335302620828273,140950
2021-06-04,32018,32052,31830,32001,49,-0.009563602599814258,140950
2021-06-07,32174,32314,32018,32180,4189,0.0055935752007749695,140950
2021-06-08,32174,32174,31999,32030,60,-0.004661280298321913,140950
2021-06-09,32081,32101,31859,31861,52,-0.00527630346550112,140950
2021-06-10,32023,32033,31922,32035,53,0.005461222183861247,140950
2021-06-11,31970,32198,31970,32165,152,0.004058061495239684,140950
2021-06-14,32067,32159,32042,32161,51,-0.00012435877506611348,140950
2021-06-15,32304,32333,32226,32314,52,0.004757314760113207,140950
2021-06-16,32198,32410,32198,32407,465,0.0028780095314724363,140950
2021-06-17,32329,32401,32246,32397,52,-0.0003085753078038156,140950
2021-06-18,32304,32382,32265,32334,50,-0.0019446245022687325,140950
2021-06-21,32067,32226,32013,32146,47,-0.005814313106946245,140950
2021-06-22,32333,32368,32275,32368,47,0.006905991414172918,140950
2021-06-23,32368,32434,32304,32431,77,0.0019463667820069919,140950
2021-06-24,32628,32735,32580,32649,70,0.0067219635533901645,140950
